1  2      3         4         5          6        7                   8              9                10               11                   12       13    14
id,number,events_id,works_id,is_premiere,with_mls,plays_mls_keyboards,mls_instrument,sings_with_minus,sings_incomplete,is_first_after_break,is_poem,sings_mls_only,note
L2023-11-09_alliluja,24,L2023-11-09,alliluja,false,false,false,,false,false,false,false,
L2023-11-09_sharmans,25,L2023-11-09,sharmans,false,false,false,,false,false,false,false,
L2023-11-09_pesenkao,26,L2023-11-09,pesenkao,false,false,false,,false,false,false,false,
L2023-10-30_krasnye,01,L2023-10-30,krasnye,false,false,false,,false,false,false,false,
L2023-10-30_odnazhdy,02,L2023-10-30,odnazhdy,false,false,false,,false,false,false,false,
L2023-10-30_ryba,03,L2023-10-30,ryba,false,false,false,,false,false,false,false,
L2023-10-30_rodljuds,04,L2023-10-30,rodljuds,false,false,false,,false,false,false,false,
L2023-10-30_peyzazh,05,L2023-10-30,peyzazh,false,false,false,,false,false,false,false,
L2023-10-30_chteniem,06,L2023-10-30,chteniem,false,false,false,,false,false,false,false,
L2023-10-30_nadvuhk,07,L2023-10-30,nadvuhk,false,false,false,,false,false,false,false,
L2023-10-30_gdetytep,08,L2023-10-30,gdetytep,false,false,false,,false,false,false,false,
L2023-10-30_shkolat2,09,L2023-10-30,shkolat2,false,false,false,,false,false,false,false,
L2023-10-30_romans2,10,L2023-10-30,romans2,false,false,false,,false,false,false,false,
L2023-10-30_deja,11,L2023-10-30,deja,false,false,false,,false,false,false,false,
L2023-10-30_fridrih,12,L2023-10-30,fridrih,false,false,false,,false,false,false,false,
L2023-10-30_proschanie,13,L2023-10-30,proschanie,false,false,false,,false,false,false,false,
L2023-10-30_baltijsk,14,L2023-10-30,baltijsk,false,false,false,,false,false,false,false,
L2023-10-30_peterbur,15,L2023-10-30,peterbur,false,false,false,,false,false,false,false,
L2023-10-30_shum,16,L2023-10-30,shum,false,false,false,,false,false,false,false,
L2023-10-30_dopoezda,17,L2023-10-30,dopoezda,false,false,false,,false,false,true,false,
L2023-10-30_suhumi,18,L2023-10-30,suhumi,false,false,false,,false,false,false,false,
L2023-10-30_volk,19,L2023-10-30,volk,false,false,false,,false,false,false,false,
L2023-10-30_pamjativ,20,L2023-10-30,pamjativ,false,false,false,,false,false,false,false,
L2023-10-30_totosego,21,L2023-10-30,totosego,false,false,false,,false,false,false,false,
L2023-10-30_alliluja,22,L2023-10-30,alliluja,false,false,false,,false,false,false,false,
L2023-10-30_esli,23,L2023-10-30,esli,false,false,false,,false,false,false,false,
L2023-10-30_udachny,24,L2023-10-30,udachny,false,false,false,,false,false,false,false,
L2023-10-30_sharmans,25,L2023-10-30,sharmans,false,false,false,,false,false,false,false,
L2023-10-30_pesenkao,26,L2023-10-30,pesenkao,false,false,false,,false,false,false,false,
L2023-09-30_dopoezda,01,L2023-09-30,dopoezda,false,false,false,,false,false,false,false,
L2023-09-30_odnazhdy,02,L2023-09-30,odnazhdy,false,false,false,,false,false,false,false,
L2023-09-30_zaklinan,03,L2023-09-30,zaklinan,false,false,false,,false,false,false,false,
L2023-09-30_chuzhaj2,04,L2023-09-30,chuzhaj2,false,false,false,,false,false,false,false,
L2023-09-30_chteniem,05,L2023-09-30,chteniem,false,false,false,,false,false,false,false,
L2023-09-30_temapoleta,06,L2023-09-30,temapoleta,false,false,false,,false,false,false,false,
L2023-09-30_razvecht,07,L2023-09-30,razvecht,false,false,false,,false,false,false,false,
L2023-09-30_romans2,08,L2023-09-30,romans2,false,false,false,,false,false,false,false,
L2023-09-30_deja,09,L2023-09-30,deja,false,false,false,,false,false,false,false,
L2023-09-30_proschanie,10,L2023-09-30,proschanie,false,false,false,,false,false,false,false,
L2023-09-30_propadu,11,L2023-09-30,propadu,false,false,false,,false,false,false,false,
L2023-09-30_tirbayard,12,L2023-09-30,tirbayard,false,false,false,,false,false,false,false,
L2023-09-30_krechi,13,L2023-09-30,krechi,false,false,false,,false,false,false,false,
L2023-09-30_zastolnaya,14,L2023-09-30,zastolnaya,false,false,false,,false,false,false,false,
L2023-09-30_chtonam,15,L2023-09-30,chtonam,false,false,false,,false,false,true,false,
L2023-09-30_volk,16,L2023-09-30,volk,false,false,false,,false,false,false,false,
L2023-09-30_totosego,17,L2023-09-30,totosego,false,false,false,,false,false,false,false,
L2023-09-30_ryba,18,L2023-09-30,ryba,false,false,false,,false,false,false,false,
L2023-09-30_japodari,19,L2023-09-30,japodari,false,false,false,,false,false,false,false,
L2023-09-30_ubykagol,20,L2023-09-30,ubykagol,false,false,false,,false,false,false,false,
L2023-09-30_baltijsk,21,L2023-09-30,baltijsk,false,false,false,,false,false,false,false,
L2023-09-30_esli,22,L2023-09-30,esli,false,false,false,,false,false,false,false,
L2023-09-30_alliluja,23,L2023-09-30,alliluja,false,false,false,,false,false,false,false,
L2023-09-30_sharmans,24,L2023-09-30,sharmans,false,false,false,,false,false,false,false,
L2023-09-30_chepuxa,25,L2023-09-30,chepuxa,false,false,false,,false,false,false,false,
L2023-09-30_nerazmen,26,L2023-09-30,nerazmen,false,false,false,,false,false,false,false,
L2023-09-19_1992,01,L2023-09-19,1992,false,false,false,,false,false,false,false,
L2023-09-19_odnazhdy,02,L2023-09-19,odnazhdy,false,false,false,,false,false,false,false,
L2023-09-19_ryba,03,L2023-09-19,ryba,false,false,false,,false,false,false,false,
L2023-09-19_chuzhaj2,04,L2023-09-19,chuzhaj2,false,false,false,,false,false,false,false,
L2023-09-19_suhumi,05,L2023-09-19,suhumi,false,false,false,,false,false,false,false,
L2023-09-19_peyzazh,06,L2023-09-19,peyzazh,false,false,false,,false,false,false,false,
L2023-09-19_razvecht,07,L2023-09-19,razvecht,false,false,false,,false,false,false,false,
L2023-09-19_temapoleta,08,L2023-09-19,temapoleta,false,false,false,,false,false,false,false,
L2023-09-19_stixiopr,09,L2023-09-19,stixiopr,false,false,false,,false,false,false,false,
L2023-09-19_ballada,10,L2023-09-19,ballada,false,false,false,,false,false,false,false,
L2023-09-19_stenyusv,11,L2023-09-19,stenyusv,false,false,false,,false,false,false,false,
L2023-09-19_traviata,12,L2023-09-19,traviata,false,false,false,,false,false,false,false,
L2023-09-19_izpepla,13,L2023-09-19,izpepla,false,false,false,,false,false,false,false,
L2023-09-19_vpoxodny,14,L2023-09-19,vpoxodny,false,false,false,,false,false,false,false,
L2023-09-19_shum,15,L2023-09-19,shum,false,false,false,,false,false,false,false,
L2023-09-19_totosego,16,L2023-09-19,totosego,false,false,false,,false,false,false,false,
L2023-09-19_zhizn,17,L2023-09-19,zhizn,false,false,false,,false,false,true,false,
L2023-09-19_volk,18,L2023-09-19,volk,false,false,false,,false,false,false,false,
L2023-09-19_chteniem,19,L2023-09-19,chteniem,false,false,false,,false,false,false,false,
L2023-09-19_chumka,20,L2023-09-19,chumka,false,false,false,,false,false,false,false,
L2023-09-19_nadvuhk,21,L2023-09-19,nadvuhk,false,false,false,,false,false,false,false,
L2023-09-19_ubykagol,22,L2023-09-19,ubykagol,false,false,false,,false,false,false,false,
L2023-09-19_nezabyva,23,L2023-09-19,nezabyva,false,false,false,,false,false,false,false,
L2023-09-19_baltijsk,24,L2023-09-19,baltijsk,false,false,false,,false,false,false,false,
L2023-09-19_pamjativ,25,L2023-09-19,pamjativ,false,false,false,,false,false,false,false,
L2023-09-19_sharmans,26,L2023-09-19,sharmans,false,false,false,,false,false,false,false,
L2023-09-19_chepuxa,27,L2023-09-19,chepuxa,false,false,false,,false,false,false,false,
L2023-09-19_nerazmen,28,L2023-09-19,nerazmen,false,false,false,,false,false,false,false,
L2023-08-26_kuznechiki,01,L2023-08-26,kuznechiki,false,false,false,,false,false,false,false,
L2023-08-26_zhizn,02,L2023-08-26,zhizn,false,false,false,,false,false,false,false,
L2023-08-26_1992,03,L2023-08-26,1992,false,false,false,,false,false,false,false,
L2023-08-26_suhumi,04,L2023-08-26,suhumi,false,false,false,,false,false,false,false,
L2023-08-26_peyzazh,05,L2023-08-26,peyzazh,false,false,false,,false,false,false,false,
L2023-08-26_podzname,06,L2023-08-26,podzname,false,false,false,,false,false,false,false,
L2023-08-26_stixiopr,06,L2023-08-26,stixiopr,false,false,false,,false,false,false,false,
L2023-08-26_vpotokah,07,L2023-08-26,vpotokah,false,false,false,,false,false,false,false,
L2023-08-26_pamjativ,08,L2023-08-26,pamjativ,false,false,false,,false,false,false,false,
L2023-08-26_ballada,09,L2023-08-26,ballada,false,false,false,,false,false,false,false,
L2023-08-26_stenyusv,10,L2023-08-26,stenyusv,false,false,false,,false,false,false,false,
L2023-08-26_nadvuhk,11,L2023-08-26,nadvuhk,false,false,false,,false,false,false,false,
L2023-08-26_nezabyva,12,L2023-08-26,nezabyva,false,false,false,,false,false,false,false,
L2023-08-26_shum,13,L2023-08-26,shum,false,false,false,,false,false,false,false,
L2023-08-26_volk,14,L2023-08-26,volk,false,false,false,,false,false,true,false,
L2023-08-26_totosego,15,L2023-08-26,totosego,false,false,false,,false,false,false,false,
L2023-08-26_voslavug,16,L2023-08-26,voslavug,false,false,false,,false,false,false,false,
L2023-08-26_vpoxodny,17,L2023-08-26,vpoxodny,false,false,false,,false,false,false,false,
L2023-08-26_romans2,18,L2023-08-26,romans2,false,false,false,,false,false,false,false,
L2023-08-26_chteniem,19,L2023-08-26,chteniem,false,false,false,,false,false,false,false,
L2023-08-26_esli,20,L2023-08-26,esli,false,false,false,,false,false,false,false,
L2023-08-26_navescha,21,L2023-08-26,navescha,false,false,false,,false,false,false,false,
L2023-08-26_baltijsk,22,L2023-08-26,baltijsk,false,false,false,,false,false,false,false,
L2023-08-26_alliluja,23,L2023-08-26,alliluja,false,false,false,,false,false,false,false,
L2023-08-26_sharmans,24,L2023-08-26,sharmans,false,false,false,,false,false,false,false,
L2023-08-26_chepuxa,25,L2023-08-26,chepuxa,false,false,false,,false,false,false,false,
L2023-07-08_dopoezda,01,L2023-07-08,dopoezda,false,false,false,,false,false,false,false,
L2023-07-08_odnazhdy,02,L2023-07-08,odnazhdy,false,false,false,,false,false,false,false,
L2023-07-08_ryba,03,L2023-07-08,ryba,false,false,false,,false,false,false,false,
L2023-07-08_navescha,04,L2023-07-08,navescha,false,false,false,,false,false,false,false,
L2023-07-08_kalejdos,05,L2023-07-08,kalejdos,false,false,false,,false,false,false,false,
L2023-07-08_kuznechiki,06,L2023-07-08,kuznechiki,false,false,false,,false,false,false,false,
L2023-07-08_stixiopr,07,L2023-07-08,stixiopr,false,false,false,,false,false,false,false,
L2023-07-08_shum,08,L2023-07-08,shum,true,false,false,,false,false,false,false,
L2023-07-08_prosba,09,L2023-07-08,prosba,false,false,false,,false,false,false,false,
L2023-07-08_peyzazh,10,L2023-07-08,peyzazh,false,false,false,,false,false,false,false,
L2023-07-08_chteniem,11,L2023-07-08,chteniem,false,false,false,,false,false,false,false,
L2023-07-08_esli,12,L2023-07-08,esli,false,false,false,,false,false,false,false,
L2023-07-08_izpepla,13,L2023-07-08,izpepla,false,false,false,,false,false,false,false,
L2023-07-08_voslavug,14,L2023-07-08,voslavug,false,false,false,,false,false,false,false,
L2023-07-08_totosego,15,L2023-07-08,totosego,false,false,false,,false,false,false,false,
L2023-07-08_zhizn,16,L2023-07-08,zhizn,false,false,false,,false,false,true,false,
L2023-07-08_volk,17,L2023-07-08,volk,false,false,false,,false,false,false,false,
L2023-07-08_kuspehuv,18,L2023-07-08,kuspehuv,false,false,false,,false,false,false,false,
L2023-07-08_krasnye,19,L2023-07-08,krasnye,false,false,false,,false,false,false,false,
L2023-07-08_sharmans,20,L2023-07-08,sharmans,false,false,false,,false,false,false,false,
L2023-07-08_pamjativ,21,L2023-07-08,pamjativ,false,false,false,,false,false,false,false,
L2023-07-08_chumka,22,L2023-07-08,chumka,false,false,false,,false,false,false,false,
L2023-07-08_vpoxodny,23,L2023-07-08,vpoxodny,false,false,false,,false,false,false,false,
L2023-07-08_shkolat2,24,L2023-07-08,shkolat2,false,false,false,,false,false,false,false,
L2023-07-08_stenyusv,25,L2023-07-08,stenyusv,false,false,false,,false,false,false,false,
L2023-07-08_chepuxa,26,L2023-07-08,chepuxa,false,false,false,,false,false,false,false,
L2023-05-29_Paris,01,L2023-05-29,Paris,false,true,false,,false,false,false,false,
L2023-05-29_navsejz1,02,L2023-05-29,navsejz1,false,true,false,,false,false,false,false,
L2023-05-29_poshlyj,03,L2023-05-29,poshlyj,false,true,false,,false,false,false,false,
L2023-05-29_temapoko,04,L2023-05-29,temapoko,false,true,false,,false,false,false,false,
L2023-05-29_vrjadli,05,L2023-05-29,vrjadli,false,true,false,,false,false,false,false,
L2023-05-29_opyatpar,06,L2023-05-29,opyatpar,false,true,false,,false,false,false,false,
L2023-05-29_sezondoz,07,L2023-05-29,sezondoz,false,true,false,,false,false,false,false,
L2023-05-29_chtobyat,08,L2023-05-29,chtobyat,false,true,false,,false,false,false,false,
L2023-05-29_marija,09,L2023-05-29,marija,false,true,false,,false,false,false,false,
L2023-05-29_kovcheg,10,L2023-05-29,kovcheg,false,true,false,,false,false,false,false,
L2023-05-29_romans1,11,L2023-05-29,romans1,false,true,false,,false,false,false,false,
L2023-05-29_kchemuis,12,L2023-05-29,kchemuis,false,true,false,,false,false,false,false,
L2023-05-29_konecned,13,L2023-05-29,konecned,false,true,false,,false,false,false,false,
L2023-05-29_nastojas,14,L2023-05-29,nastojas,false,true,false,,false,false,false,false,
L2023-05-29_odnazkim,15,L2023-05-29,odnazkim,false,true,false,,false,false,false,false,
L2023-05-29_kibitka,16,L2023-05-29,kibitka,false,true,false,,false,false,true,false,
L2023-05-29_adleucon,17,L2023-05-29,adleucon,false,true,false,,false,false,false,false,
L2023-05-29_eccehomo,18,L2023-05-29,eccehomo,false,true,false,,false,false,false,false,
L2023-05-29_bereg,19,L2023-05-29,bereg,false,true,false,,false,false,false,false,
L2023-05-29_proscha1,20,L2023-05-29,proscha1,false,true,false,,false,false,false,false,
L2023-05-29_karavan,21,L2023-05-29,karavan,false,true,false,,false,false,false,false,
L2023-05-29_voslavug,22,L2023-05-29,voslavug,false,true,false,,false,false,false,false,
L2023-05-29_sharmans,23,L2023-05-29,sharmans,false,true,false,,false,false,false,false,
L2023-05-29_dusha,24,L2023-05-29,dusha,false,true,false,,false,false,false,false,
L2023-05-29_vtornik,25,L2023-05-29,vtornik,false,true,false,,false,false,false,false,
L2023-05-29_korablik,26,L2023-05-29,korablik,false,true,false,,false,false,false,false,
L2023-05-14_dopoezda,01,L2023-05-14,dopoezda,false,false,false,,false,false,false,false,
L2023-05-14_zaklinan,02,L2023-05-14,zaklinan,false,false,false,,false,false,false,false,
L2023-05-14_krasnye,03,L2023-05-14,krasnye,false,false,false,,false,false,false,false,
L2023-05-14_podzname,04,L2023-05-14,podzname,false,false,false,,false,false,false,false,
L2023-05-14_stenyusv,05,L2023-05-14,stenyusv,false,false,false,,false,false,false,false,
L2023-05-14_shkolat2,06,L2023-05-14,shkolat2,false,false,false,,false,false,false,false,
L2023-05-14_itakvope,07,L2023-05-14,itakvope,false,false,false,,false,false,false,false,
L2023-05-14_krechi,08,L2023-05-14,krechi,false,false,false,,false,false,false,false,
L2023-05-14_volk,09,L2023-05-14,volk,false,false,false,,false,false,false,false,
L2023-05-14_2001,10,L2023-05-14,2001,false,false,false,,false,false,false,false,
L2023-05-14_propadu,11,L2023-05-14,propadu,false,false,false,,false,false,false,false,
L2023-05-14_rodljuds,12,L2023-05-14,rodljuds,false,false,false,,false,false,false,false,
L2023-05-14_aviapochta,13,L2023-05-14,aviapochta,false,false,false,,false,false,false,false,
L2023-05-14_odnazhdy,14,L2023-05-14,odnazhdy,false,false,false,,false,false,true,false,
L2023-05-14_kuspehuv,15,L2023-05-14,kuspehuv,false,false,false,,false,false,false,false,
L2023-05-14_izpepla,16,L2023-05-14,izpepla,false,false,false,,false,false,false,false,
L2023-05-14_vpoxodny,17,L2023-05-14,vpoxodny,false,false,false,,false,false,false,false,
L2023-05-14_temapoleta,18,L2023-05-14,temapoleta,false,false,false,,false,false,false,false,
L2023-05-14_chteniem,19,L2023-05-14,chteniem,false,false,false,,false,false,false,false,
L2023-05-14_esli,20,L2023-05-14,esli,false,false,false,,false,false,false,false,
L2023-05-14_hrustal,21,L2023-05-14,hrustal,false,false,false,,false,false,false,false,
L2023-05-14_chuzhaj2,22,L2023-05-14,chuzhaj2,false,false,false,,false,false,false,false,
L2023-05-14_alliluja,23,L2023-05-14,alliluja,false,false,false,,false,false,false,false,
L2023-05-14_sharmans,24,L2023-05-14,sharmans,false,false,false,,false,false,false,false,
L2023-05-14_chepuxa,25,L2023-05-14,chepuxa,false,false,false,,false,false,false,false,
L2023-05-14_nerazmen,26,L2023-05-14,nerazmen,false,false,false,,false,false,false,false,
L2023-05-11_ryba,01,L2023-05-11,ryba,false,false,false,,false,false,false,false,
L2023-05-11_nezabyva,02,L2023-05-11,nezabyva,false,false,false,,false,false,false,false,
L2023-05-11_deja,03,L2023-05-11,deja,false,false,false,,false,false,false,false,
L2023-05-11_kuznechiki,04,L2023-05-11,kuznechiki,false,false,false,,false,false,false,false,
L2023-05-11_udachny,05,L2023-05-11,udachny,false,false,false,,false,false,false,false,
L2023-05-11_traviata,06,L2023-05-11,traviata,false,false,false,,false,false,false,false,
L2023-05-11_izpepla,07,L2023-05-11,izpepla,false,false,false,,false,false,false,false,
L2023-05-11_tirbayard,08,L2023-05-11,tirbayard,false,false,false,,false,false,false,false,
L2023-05-11_duet,09,L2023-05-11,duet,false,false,false,,false,false,false,false,
L2023-05-11_chtonam,10,L2023-05-11,chtonam,false,false,false,,false,false,false,false,
L2023-05-11_pamjativ,11,L2023-05-11,pamjativ,false,false,false,,false,false,false,false,
L2023-05-11_navescha,12,L2023-05-11,navescha,false,false,false,,false,false,false,false,
L2023-05-11_kalejdos,13,L2023-05-11,kalejdos,false,false,false,,false,false,true,false,
L2023-05-11_voslavug,14,L2023-05-11,voslavug,false,false,false,,false,false,false,false,
L2023-05-11_suhumi,15,L2023-05-11,suhumi,false,false,false,,false,false,false,false,
L2023-05-11_peyzazh,16,L2023-05-11,peyzazh,false,false,false,,false,false,false,false,
L2023-05-11_baltijsk,17,L2023-05-11,baltijsk,false,false,false,,false,false,false,false,
L2023-05-11_hrustal,18,L2023-05-11,hrustal,false,false,false,,false,false,false,false,
L2023-05-11_esli,19,L2023-05-11,esli,false,false,false,,false,false,false,false,
L2023-05-11_volhonka,20,L2023-05-11,volhonka,false,false,false,,false,false,false,false,
L2023-05-11_vpoxodny,21,L2023-05-11,vpoxodny,false,false,false,,false,false,false,false,
L2023-05-11_1992,22,L2023-05-11,1992,false,false,false,,false,false,false,false,
L2023-05-11_romans2,23,L2023-05-11,romans2,false,false,false,,false,false,false,false,
L2023-05-11_nerazmen,24,L2023-05-11,nerazmen,false,false,false,,false,false,false,false,
L2023-04-24_dopoezda,01,L2023-04-24,dopoezda,false,false,false,,false,false,false,false,
L2023-04-24_1991,02,L2023-04-24,1991,false,false,false,,false,false,false,false,
L2023-04-24_krasnye,03,L2023-04-24,krasnye,false,false,false,,false,false,false,false,
L2023-04-24_temapoleta,04,L2023-04-24,temapoleta,false,false,false,,false,false,false,false,
L2023-04-24_chteniem,05,L2023-04-24,chteniem,false,false,false,,false,false,false,false,
L2023-04-24_traviata,06,L2023-04-24,traviata,false,false,false,,false,false,false,false,
L2023-04-24_izpepla,07,L2023-04-24,izpepla,false,false,false,,false,false,false,false,
L2023-04-24_chtonam,08,L2023-04-24,chtonam,false,false,false,,false,false,false,false,
L2023-04-24_shkolat2,09,L2023-04-24,shkolat2,false,false,false,,false,false,false,false,
L2023-04-24_stenyusv,10,L2023-04-24,stenyusv,false,false,false,,false,false,false,false,
L2023-04-24_krechi,11,L2023-04-24,krechi,false,false,false,,false,false,false,false,
L2023-04-24_zastolnaya,12,L2023-04-24,zastolnaya,false,false,false,,false,false,false,false,
L2023-04-24_aviapochta,13,L2023-04-24,aviapochta,false,false,false,,false,false,false,false,
L2023-04-24_ryba,14,L2023-04-24,ryba,false,false,false,,false,false,true,false,
L2023-04-24_nezabyva,15,L2023-04-24,nezabyva,false,false,false,,false,false,false,false,
L2023-04-24_udachny,16,L2023-04-24,udachny,false,false,false,,false,false,false,false,
L2023-04-24_chuzhaj2,17,L2023-04-24,chuzhaj2,false,false,false,,false,false,false,false,
L2023-04-24_deja,18,L2023-04-24,deja,false,false,false,,false,false,false,false,
L2023-04-24_baltijsk,19,L2023-04-24,baltijsk,false,false,false,,false,false,false,false,
L2023-04-24_hrustal,20,L2023-04-24,hrustal,false,false,false,,false,false,false,false,
L2023-04-24_stixiopr,21,L2023-04-24,stixiopr,false,false,false,,false,false,false,false,
L2023-04-24_sharmans,22,L2023-04-24,sharmans,false,false,false,,false,false,false,false,
L2023-04-24_esli,23,L2023-04-24,esli,false,false,false,,false,false,false,false,
L2023-04-24_chepuxa,24,L2023-04-24,chepuxa,false,false,false,,false,false,false,false,
L2023-03-20_volk,01,L2023-03-20,volk,false,false,false,,false,false,false,false,
L2023-03-20_krasnye,02,L2023-03-20,krasnye,false,false,false,,false,false,false,false,
L2023-03-20_ryba,03,L2023-03-20,ryba,false,false,false,,false,false,false,false,
L2023-03-20_odnazhdy,04,L2023-03-20,odnazhdy,false,false,false,,false,false,false,false,
L2023-03-20_proschanie,05,L2023-03-20,proschanie,false,false,false,,false,false,false,false,
L2023-03-20_kogdaned,06,L2023-03-20,kogdaned,false,false,false,,false,false,false,false,
L2023-03-20_1991,07,L2023-03-20,1991,false,false,false,,false,false,false,false,
L2023-03-20_dopoezda,08,L2023-03-20,dopoezda,false,false,false,,false,false,false,false,
L2023-03-20_deja,09,L2023-03-20,deja,false,false,false,,false,false,false,false,
L2023-03-20_sokolnik,10,L2023-03-20,sokolnik,false,false,false,,false,false,false,false,
L2023-03-20_kalejdos,11,L2023-03-20,kalejdos,false,false,false,,false,false,false,false,
L2023-03-20_peyzazh,12,L2023-03-20,peyzazh,false,false,false,,false,false,false,false,
L2023-03-20_baltijsk,13,L2023-03-20,baltijsk,false,false,false,,false,false,false,false,
L2023-03-20_navescha,14,L2023-03-20,navescha,false,false,false,,false,false,false,false,
L2023-03-20_podzname,15,L2023-03-20,podzname,false,false,false,,false,false,true,false,
L2023-03-20_udachny,16,L2023-03-20,udachny,false,false,false,,false,false,false,false,
L2023-03-20_romans2,17,L2023-03-20,romans2,false,false,false,,false,false,false,false,
L2023-03-20_hrustal,18,L2023-03-20,hrustal,false,false,false,,false,false,false,false,
L2023-03-20_voslavug,19,L2023-03-20,voslavug,false,false,false,,false,false,false,false,
L2023-03-20_ubykagol,20,L2023-03-20,ubykagol,false,false,false,,false,false,false,false,
L2023-03-20_esli,21,L2023-03-20,esli,false,false,false,,false,false,false,false,
L2023-03-20_sharmans,22,L2023-03-20,sharmans,false,false,false,,false,false,false,false,
L2023-03-20_alliluja,23,L2023-03-20,alliluja,false,false,false,,false,false,false,false,
L2023-03-20_temapoleta,24,L2023-03-20,temapoleta,false,false,false,,false,false,false,false,
L2023-03-20_chepuxa,25,L2023-03-20,chepuxa,false,false,false,,false,false,false,false,
L2023-03-20_nerazmen,26,L2023-03-20,nerazmen,false,false,false,,false,false,false,false,
L2023-02-13_1992,01,L2023-02-13,1992,false,false,false,,false,false,false,false,
L2023-02-13_zhizn,02,L2023-02-13,zhizn,false,false,false,,false,false,false,false,
L2023-02-13_kuznechiki,03,L2023-02-13,kuznechiki,false,false,false,,false,false,false,false,
L2023-02-13_drugoe,04,L2023-02-13,drugoe,false,false,false,,false,false,false,false,
L2023-02-13_tirbayard,05,L2023-02-13,tirbayard,false,false,false,,false,false,false,false,
L2023-02-13_propadu,06,L2023-02-13,propadu,false,false,false,,false,false,false,false,
L2023-02-13_krasnye,07,L2023-02-13,krasnye,false,false,false,,false,false,false,false,
L2023-02-13_nezabyva,08,L2023-02-13,nezabyva,false,false,false,,false,false,false,false,
L2023-02-13_chteniem,09,L2023-02-13,chteniem,false,false,false,,false,false,false,false,
L2023-02-13_proschanie,10,L2023-02-13,proschanie,false,false,false,,false,false,false,false,
L2023-02-13_fontanka,11,L2023-02-13,fontanka,false,false,false,,false,false,false,false,
L2023-02-13_volhonka,12,L2023-02-13,volhonka,false,false,false,,false,false,false,false,
L2023-02-13_itakvope,13,L2023-02-13,itakvope,false,false,false,,false,false,false,false,
L2023-02-13_krechi,14,L2023-02-13,krechi,false,false,false,,false,false,false,false,
L2023-02-13_sentenci,15,L2023-02-13,sentenci,false,false,false,,false,false,false,false,
L2023-02-13_chuzhaj2,16,L2023-02-13,chuzhaj2,false,false,false,,false,false,true,false,
L2023-02-13_zaklinan,17,L2023-02-13,zaklinan,false,false,false,,false,false,false,false,
L2023-02-13_romans2,18,L2023-02-13,romans2,false,false,false,,false,false,false,false,
L2023-02-13_1991,19,L2023-02-13,1991,false,false,false,,false,false,false,false,
