id,number,events_id,works_id,is_premiere,with_mls,plays_mls_keyboards,mls_instrument,sings_with_minus,sings_incomplete,is_first_after_break,is_poem,sings_mls_only,note
L1988-03-02_kibitka,01,L1988-03-02,kibitka,false,false,false,,false,false,false,false,
L1988-03-02_chastush,02,L1988-03-02,chastush,false,false,false,,false,false,false,false,
L1988-03-02_pustyjeb,03,L1988-03-02,pustyjeb,false,false,false,,false,false,false,false,
L1988-03-02_moekoro1,04,L1988-03-02,moekoro1,false,false,false,,false,false,false,false,
L1988-03-02_moekoro2,05,L1988-03-02,moekoro2,false,false,false,,false,false,false,false,
L1988-03-02_romans2,06,L1988-03-02,romans2,false,false,false,,false,false,false,false,
L1988-03-02_sredneg2,07,L1988-03-02,sredneg2,false,false,false,,false,false,false,false,
L1988-03-02_sredneg1,08,L1988-03-02,sredneg1,false,false,false,,false,false,false,false,
L1988-03-02_pazh,09,L1988-03-02,pazh,false,false,false,,false,false,false,false,
L1988-03-02_navsejz1,10,L1988-03-02,navsejz1,false,false,false,,false,false,false,false,
L1988-03-02_poshlyj,11,L1988-03-02,poshlyj,false,false,false,,false,false,false,false,
L1988-03-02_jaispoln,12,L1988-03-02,jaispoln,false,false,false,,false,false,false,false,
L1988-03-02_malenkaj,13,L1988-03-02,malenkaj,false,false,false,,false,false,false,false,
L1988-03-02_nazimnej,14,L1988-03-02,nazimnej,false,false,false,,false,false,false,false,
L1988-03-02_gorestn2,15,L1988-03-02,gorestn2,false,false,false,,false,false,false,false,
L1988-03-02_trubach,16,L1988-03-02,trubach,false,false,false,,false,false,false,false,
L1988-03-02_adleucon,17,L1988-03-02,adleucon,false,false,false,,false,false,false,false,
L1988-03-02_billy,18,L1988-03-02,billy,false,false,false,,false,false,false,false,
L1988-03-02_proschan,19,L1988-03-02,proschan,false,false,false,,false,false,false,false,
L1988-03-02_schitime,20,L1988-03-02,schitime,false,false,false,,false,false,false,false,
L1988-03-02_maj,21,L1988-03-02,maj,false,false,false,,false,false,false,false,
L1988-03-02_podzname,22,L1988-03-02,podzname,false,false,false,,false,false,false,false,
L1988-03-02_bolero1,23,L1988-03-02,bolero1,false,false,false,,false,false,false,false,
L1988-03-02_marija,24,L1988-03-02,marija,false,false,false,,false,false,false,false,
L1988-03-02_proscha2,25,L1988-03-02,proscha2,false,false,false,,false,false,false,false,
L1988-03-02_romans1,26,L1988-03-02,romans1,false,false,false,,false,false,false,false,
L1988-03-02_korablik,27,L1988-03-02,korablik,false,false,false,,false,false,false,false,
L1988-03-02_jubilejn,28,L1988-03-02,jubilejn,false,false,false,,false,false,false,false,
L1988-03-02_shanson,29,L1988-03-02,shanson,false,false,false,,false,false,false,false,
L1988-01-29_fevral,01,L1988-01-29,fevral,false,false,false,,false,false,false,false,
L1988-01-29_chastush,02,L1988-01-29,chastush,false,false,false,,false,false,false,false,
L1988-01-29_kibitka,03,L1988-01-29,kibitka,false,false,false,,false,false,false,false,
L1988-01-29_romans1,04,L1988-01-29,romans1,false,false,false,,false,false,false,false,
L1988-01-29_poshlyj,05,L1988-01-29,poshlyj,false,false,false,,false,false,false,false,
L1988-01-29_jaispoln,06,L1988-01-29,jaispoln,false,false,false,,false,false,false,false,
L1988-01-29_pazh,07,L1988-01-29,pazh,false,false,false,,false,false,false,false,
L1988-01-29_vozvrasc,08,L1988-01-29,vozvrasc,false,false,false,,false,false,false,false,
L1988-01-29_sredneg2,09,L1988-01-29,sredneg2,false,false,false,,false,false,false,false,
L1988-01-29_gorestn2,10,L1988-01-29,gorestn2,false,false,false,,false,false,false,false,
L1988-01-29_dusha,11,L1988-01-29,dusha,false,false,false,,false,false,false,false,
L1988-01-29_alliluja,12,L1988-01-29,alliluja,false,false,false,,false,false,false,false,
L1988-01-29_gorestn,13,L1988-01-29,gorestn,false,false,false,,false,false,false,false,
L1988-01-29_adleucon,14,L1988-01-29,adleucon,false,false,false,,false,false,false,false,
L1988-01-29_proschan,15,L1988-01-29,proschan,false,false,false,,false,false,false,false,
L1988-01-29_ojdachto,16,L1988-01-29,ojdachto,false,false,false,,false,false,true,false,
L1988-01-29_vishnevo,17,L1988-01-29,vishnevo,false,false,false,,false,false,false,false,
L1988-01-29_malenkaj,18,L1988-01-29,malenkaj,false,false,false,,false,false,false,false,
L1988-01-29_balagan1,19,L1988-01-29,balagan1,false,false,false,,false,false,false,false,
L1988-01-29_jubilejn,20,L1988-01-29,jubilejn,false,false,false,,false,false,false,false,
L1988-01-29_trubach,21,L1988-01-29,trubach,false,false,false,,false,false,false,false,
L1988-01-29_bolero1,22,L1988-01-29,bolero1,false,false,false,,false,false,false,false,
L1988-01-29_konivvag,23,L1988-01-29,konivvag,false,false,false,,false,false,false,false,
L1988-01-29_maj,24,L1988-01-29,maj,false,false,false,,false,false,false,false,
L1988-01-29_marija,25,L1988-01-29,marija,false,false,false,,false,false,false,false,
L1988-01-29_proscha2,26,L1988-01-29,proscha2,false,false,false,,false,false,false,false,
L1988-01-29_nastasja,27,L1988-01-29,nastasja,false,false,false,,false,false,false,false,
L1988-01-29_shanson,28,L1988-01-29,shanson,false,false,false,,false,false,false,false,
L1987-A_temapoko,01,L1987-A,temapoko,true,false,false,,false,false,false,false,
L1987-A_sredneg2,02,L1987-A,sredneg2,false,false,false,,false,false,false,false,
L1987-A_podzname,03,L1987-A,podzname,false,false,false,,false,false,false,false,
L1987-A_navsejz1,04,L1987-A,navsejz1,false,false,false,,false,false,false,false,
L1987-A_trubach,05,L1987-A,trubach,false,false,false,,false,false,false,false,
L1987-A_onaskaza,06,L1987-A,onaskaza,false,false,false,,false,false,false,false,
L1987-A_unasopja,07,L1987-A,unasopja,false,false,false,,false,false,false,false,
L1987-A_kibitka,08,L1987-A,kibitka,false,false,false,,false,false,false,false,
L1987-A_dusha,09,L1987-A,dusha,false,false,false,,false,false,false,false,
L1987-A_shanson,10,L1987-A,shanson,false,false,false,,false,false,false,false,
L1987-A_gorestn2,11,L1987-A,gorestn2,false,false,false,,false,false,false,false,
L1987-A_vozvrasc,12,L1987-A,vozvrasc,false,false,false,,false,false,false,false,
L1987-A_chastush,13,L1987-A,chastush,false,false,false,,false,false,false,false,
L1987-A_pustyjeb,14,L1987-A,pustyjeb,false,false,false,,false,false,false,false,
L1987-A_moekoro1,15,L1987-A,moekoro1,false,false,false,,false,false,false,true,
L1987-A_moekoro2,16,L1987-A,moekoro2,false,false,false,,false,false,false,false,
L1987-A_akogdago,17,L1987-A,akogdago,false,false,false,,false,false,false,true,
L1987-A_kladbisc,18,L1987-A,kladbisc,false,false,false,,false,false,false,false,
L1987-A_tolpy,19,L1987-A,tolpy,false,false,false,,false,false,false,false,
L1987-A_krym,20,L1987-A,krym,false,false,false,,false,false,false,false,
L1987-12-24_chastush,01,L1987-12-24,chastush,false,false,false,,false,false,false,false,
L1987-12-24_kibitka,02,L1987-12-24,kibitka,false,false,false,,false,false,false,false,
L1987-12-24_romans1,03,L1987-12-24,romans1,false,false,false,,false,false,false,false,
L1987-12-24_poshlyj,04,L1987-12-24,poshlyj,false,false,false,,false,false,false,false,
L1987-12-24_jaispoln,05,L1987-12-24,jaispoln,false,false,false,,false,false,false,false,
L1987-12-24_pazh,06,L1987-12-24,pazh,false,false,false,,false,false,false,false,
L1987-12-24_navsejz1,07,L1987-12-24,navsejz1,false,false,false,,false,false,false,false,
L1987-12-24_sredneg2,08,L1987-12-24,sredneg2,false,false,false,,false,false,false,false,
L1987-12-24_moekoro1,09,L1987-12-24,moekoro1,false,false,false,,false,false,false,false,
L1987-12-24_moekoro2,10,L1987-12-24,moekoro2,false,false,false,,false,false,false,false,
L1987-12-24_gorestn2,11,L1987-12-24,gorestn2,false,false,false,,false,false,false,false,
L1987-12-24_dusha,12,L1987-12-24,dusha,false,false,false,,false,false,false,false,
L1987-12-24_alliluja,13,L1987-12-24,alliluja,false,false,false,,false,false,false,false,
L1987-12-24_adleucon,14,L1987-12-24,adleucon,false,false,false,,false,false,true,false,
L1987-12-24_billy,15,L1987-12-24,billy,false,false,false,,false,false,false,false,
L1987-12-24_proschan,16,L1987-12-24,proschan,false,false,false,,false,false,false,false,
L1987-12-24_schitime,17,L1987-12-24,schitime,false,false,false,,false,false,false,false,
L1987-12-24_novyjgen,18,L1987-12-24,novyjgen,false,false,false,,false,false,false,false,
L1987-12-24_vishnevo,19,L1987-12-24,vishnevo,false,false,false,,false,false,false,false,
L1987-12-24_ojdachto,20,L1987-12-24,ojdachto,false,false,false,,false,false,false,false,
L1987-12-24_balagan1,21,L1987-12-24,balagan1,false,false,false,,false,false,false,false,
L1987-12-24_malenkaj,22,L1987-12-24,malenkaj,false,false,false,,false,false,false,false,
L1987-12-24_jubilejn,23,L1987-12-24,jubilejn,false,false,false,,false,false,false,false,
L1987-12-24_trubach,24,L1987-12-24,trubach,false,false,false,,false,false,false,false,
L1987-12-24_bolero1,25,L1987-12-24,bolero1,false,false,false,,false,false,false,false,
L1987-12-24_unasopja,26,L1987-12-24,unasopja,false,false,false,,false,false,false,false,
L1987-12-24_shanson,27,L1987-12-24,shanson,false,false,false,,false,false,false,false,
L1987-12-24_kapitan,28,L1987-12-24,kapitan,false,false,false,,false,false,false,false,
L1987-12-16_kibitka,01,L1987-12-16,kibitka,false,false,false,,false,false,false,false,
L1987-12-16_chastush,02,L1987-12-16,chastush,false,false,false,,false,false,false,false,
L1987-12-16_fevral,03,L1987-12-16,fevral,false,false,false,,false,false,false,false,
L1987-12-16_romans1,04,L1987-12-16,romans1,false,false,false,,false,false,false,false,
L1987-12-16_poshlyj,05,L1987-12-16,poshlyj,false,false,false,,false,false,false,false,
L1987-12-16_jaispoln,06,L1987-12-16,jaispoln,false,false,false,,false,false,false,false,
L1987-12-16_pazh,07,L1987-12-16,pazh,false,false,false,,false,false,false,false,
L1987-12-16_navsejz1,08,L1987-12-16,navsejz1,false,false,false,,false,false,false,false,
L1987-12-16_moekoro1,09,L1987-12-16,moekoro1,false,false,false,,false,false,false,false,
L1987-12-16_moekoro2,10,L1987-12-16,moekoro2,false,false,false,,false,false,false,false,
L1987-12-16_sredneg2,11,L1987-12-16,sredneg2,false,false,false,,false,false,false,false,
L1987-12-16_novyjgen,12,L1987-12-16,novyjgen,true,false,false,,false,false,false,false,
L1987-12-16_vozvrasc,13,L1987-12-16,vozvrasc,false,false,false,,false,false,false,false,
L1987-12-16_gorestn2,14,L1987-12-16,gorestn2,false,false,false,,false,false,false,false,
L1987-12-16_dusha,15,L1987-12-16,dusha,false,false,false,,false,false,false,false,
L1987-12-16_alliluja,16,L1987-12-16,alliluja,false,false,false,,false,false,false,false,
L1987-12-16_gorestn,17,L1987-12-16,gorestn,false,false,false,,false,false,false,false,
L1987-12-16_adleucon,18,L1987-12-16,adleucon,true,false,false,,false,false,false,false,
L1987-12-16_billy,19,L1987-12-16,billy,false,false,false,,false,false,false,false,
L1987-12-16_proschan,20,L1987-12-16,proschan,true,false,false,,false,false,false,false,
L1987-12-16_schitime,21,L1987-12-16,schitime,false,false,false,,false,false,false,false,
L1987-12-16_malenkaj,22,L1987-12-16,malenkaj,false,false,false,,false,false,false,false,
L1987-12-16_balagan1,23,L1987-12-16,balagan1,false,false,false,,false,false,false,false,
L1987-12-16_jubilejn,24,L1987-12-16,jubilejn,false,false,false,,false,false,false,false,
L1987-12-16_trubach,25,L1987-12-16,trubach,false,false,false,,false,false,false,false,
L1987-12-16_bolero1,26,L1987-12-16,bolero1,false,false,false,,false,false,false,false,
L1987-12-16_unasopja,27,L1987-12-16,unasopja,false,false,false,,false,false,false,false,
L1987-12-16_maj,28,L1987-12-16,maj,false,false,false,,false,false,false,false,
L1987-12-16_konivvag,29,L1987-12-16,konivvag,false,false,false,,false,false,false,false,
L1987-12-16_marija,30,L1987-12-16,marija,false,false,false,,false,false,false,false,
L1987-12-16_proscha2,31,L1987-12-16,proscha2,false,false,false,,false,false,false,false,
L1987-12-16_proscha1,32,L1987-12-16,proscha1,false,false,false,,false,false,false,false,
L1987-12-12_kolesa,01,L1987-12-12,kolesa,false,true,false,,false,false,false,false,
L1987-12-12_risunok,02,L1987-12-12,risunok,false,true,false,,false,false,false,false,
L1987-12-12_chastush,03,L1987-12-12,chastush,false,true,false,,false,false,false,false,
L1987-12-12_ljudisux,04,L1987-12-12,ljudisux,false,true,false,,false,false,false,false,
L1987-12-12_korablik,05,L1987-12-12,korablik,false,true,false,,false,false,false,false,
L1987-12-12_gorestn,06,L1987-12-12,gorestn,false,true,false,,false,false,false,false,
L1987-12-12_kolybeln,07,L1987-12-12,kolybeln,false,true,false,,false,false,false,false,
L1987-12-12_fevral,08,L1987-12-12,fevral,false,false,false,,false,false,false,false,
L1987-12-12_romans1,09,L1987-12-12,romans1,false,false,false,,false,false,false,false,
L1987-12-12_poshlyj,10,L1987-12-12,poshlyj,false,false,false,,false,false,false,false,
L1987-12-12_jaispoln,11,L1987-12-12,jaispoln,false,false,false,,false,false,false,false,
L1987-12-12_pazh,12,L1987-12-12,pazh,false,false,false,,false,false,false,false,
L1987-12-12_sredneg2,13,L1987-12-12,sredneg2,false,false,false,,false,false,false,false,
L1987-12-12_vozvrasc,14,L1987-12-12,vozvrasc,false,false,false,,false,false,false,false,
L1987-12-12_proscha2,15,L1987-12-12,proscha2,false,false,false,,false,false,false,false,
L1987-12-12_malenkaj,16,L1987-12-12,malenkaj,false,false,false,,false,false,false,false,
L1987-12-12_balagan1,17,L1987-12-12,balagan1,true,false,false,,false,false,true,false,
L1987-12-12_konivvag,18,L1987-12-12,konivvag,false,false,false,,false,false,false,false,
L1987-12-12_trubach,19,L1987-12-12,trubach,false,false,false,,false,false,false,false,
L1987-12-12_gorestn2,20,L1987-12-12,gorestn2,false,false,false,,false,false,false,false,
L1987-12-12_alliluja,21,L1987-12-12,alliluja,false,false,false,,false,false,false,false,
L1987-12-12_unasopja,22,L1987-12-12,unasopja,false,false,false,,false,false,false,false,
L1987-12-12_kibitka,23,L1987-12-12,kibitka,false,true,false,,false,false,false,false,
L1987-12-12_dusha,24,L1987-12-12,dusha,false,true,false,,false,false,false,false,
L1987-12-12_bolero1,25,L1987-12-12,bolero1,false,true,false,,false,false,false,false,
L1987-12-12_marija,26,L1987-12-12,marija,false,true,false,,false,false,false,false,
L1987-12-12_proscha1,27,L1987-12-12,proscha1,false,true,false,,false,false,false,false,
L1987-12-12_jubilejn,28,L1987-12-12,jubilejn,false,true,false,,false,false,false,false,
L1987-12-12_babelman,30,L1987-12-12,babelman,false,true,false,,false,false,false,false,
L1987-12-12_fialkovy,31,L1987-12-12,fialkovy,false,true,false,,false,false,false,false,
L1987-12-12_vishnevo,32,L1987-12-12,vishnevo,false,false,false,,false,false,false,false,
L1986-12-20_chastush,01,L1986-12-20,chastush,false,true,false,,false,false,false,false,
L1986-12-20_kolesa,02,L1986-12-20,kolesa,false,true,false,,false,false,false,false,
L1986-12-20_kibitka,03,L1986-12-20,kibitka,false,true,false,,false,false,false,false,
L1986-12-20_proscha1,04,L1986-12-20,proscha1,false,true,false,,false,false,false,false,
L1986-12-20_babelman,05,L1986-12-20,babelman,false,true,false,,false,false,false,false,
L1986-12-20_shanson,06,L1986-12-20,shanson,false,false,false,,false,false,false,false,
L1986-12-20_fialkovy,07,L1986-12-20,fialkovy,false,true,false,,false,false,false,false,
L1986-12-20_prosypaj,08,L1986-12-20,prosypaj,false,false,false,,false,false,false,false,
L1986-12-20_jubilejn,09,L1986-12-20,jubilejn,false,true,false,,false,false,false,false,
L1986-12-20_korablik,10,L1986-12-20,korablik,false,true,false,,false,false,false,false,
L1986-12-20_kapitan,11,L1986-12-20,kapitan,false,false,false,,false,false,false,false,
L1986-12-20_kolybeln,12,L1986-12-20,kolybeln,false,true,false,,false,false,false,false,
L1986-12-20_dusha,13,L1986-12-20,dusha,false,true,false,,false,false,false,false,
L1986-12-20_nastasja,14,L1986-12-20,nastasja,false,false,false,,false,false,false,false,
L1986-12-20_kogdaby,15,L1986-12-20,kogdaby,false,false,false,,false,false,false,false,
L1986-12-20_krym2,16,L1986-12-20,krym2,false,false,false,,false,false,true,false,
L1986-12-20_krym,17,L1986-12-20,krym,false,false,false,,false,false,false,false,
L1986-12-20_marija,18,L1986-12-20,marija,false,true,false,,false,false,false,false,
L1986-12-20_romans1,19,L1986-12-20,romans1,false,false,false,,false,false,false,false,
L1986-12-20_vishnevo,20,L1986-12-20,vishnevo,false,false,false,,false,false,false,false,
L1986-12-20_bolero1,21,L1986-12-20,bolero1,false,true,false,,false,false,false,false,
L1986-12-20_popravte,22,L1986-12-20,popravte,false,true,false,,false,false,false,false,
L1986-12-20_billy,23,L1986-12-20,billy,false,false,false,,false,false,false,false,
L1986-12-20_ispokojn,24,L1986-12-20,ispokojn,false,false,false,,false,false,false,false,
L1986-12-20_teplyj,25,L1986-12-20,teplyj,false,false,false,,false,false,false,false,
L1986-12-20_mojgordy,26,L1986-12-20,mojgordy,false,false,false,,false,false,false,false,
L1986-12-20_gorestn,27,L1986-12-20,gorestn,false,true,false,,false,false,false,false,
L1986-12-20_risunok,28,L1986-12-20,risunok,false,true,false,,false,false,false,false,
L1986-12-20_poshlyj,29,L1986-12-20,poshlyj,false,false,false,,false,false,false,false,
L1986-12-20_proscha2,30,L1986-12-20,proscha2,false,false,false,,false,false,false,false,
L1986-07-07_gorestn2,02,L1986-07-07,gorestn2,false,false,false,,false,false,false,false,
L1986-07-07_kariatid,03,L1986-07-07,kariatid,false,false,false,,false,false,false,false,
L1986-07-07_fialkovy,04,L1986-07-07,fialkovy,false,false,false,,false,false,false,false,
L1986-07-07_nepokijk,05,L1986-07-07,nepokijk,false,false,false,,false,false,false,false,,(Ю. Ким;М. Щербаков)
L1986-07-07_arbatsko,07,L1986-07-07,arbatsko,false,false,false,,false,false,false,false,
L1986-07-07_nepokorn,08,L1986-07-07,nepokorn,false,false,false,,false,false,false,false,
L1986-07-07_axtrubym,09,L1986-07-07,axtrubym,false,false,false,,false,false,false,false,
L1986-07-07_risunok,10,L1986-07-07,risunok,false,false,false,,false,false,false,false,
L1986-07-07_vsebylok,11,L1986-07-07,vsebylok,false,false,false,,false,false,false,false,,(Ю. Ким;М. Щербаков)
L1986-07-04_rybakit,01,L1986-07-04,rybakit,false,false,false,,false,false,false,false,,(Ю. Ким;М. Щербаков)
L1986-07-04_shanson,03,L1986-07-04,shanson,false,false,false,,false,false,false,false,
L1986-07-04_kolybeln,04,L1986-07-04,kolybeln,false,false,false,,false,false,false,false,
L1986-07-04_kapitan,06,L1986-07-04,kapitan,false,false,false,,false,false,false,false,
L1986-07-04_gorestn,07,L1986-07-04,gorestn,false,false,false,,false,false,false,false,
L1986-07-04_vishnevo,08,L1986-07-04,vishnevo,false,false,false,,false,false,false,false,
L1986-07-04_kibitka,09,L1986-07-04,kibitka,false,false,false,,false,false,false,false,
L1986-07-04_prosypaj,10,L1986-07-04,prosypaj,false,false,false,,false,false,false,false,
L1986-07-04_opilki,11,L1986-07-04,opilki,false,false,false,,false,false,false,false,
L1986-07-04_chastush,12,L1986-07-04,chastush,false,false,false,,false,false,false,false,
L1986-07-04_dusha,13,L1986-07-04,dusha,false,false,false,,false,false,false,false,
L1986-07-04_jubilejn,16,L1986-07-04,jubilejn,false,false,false,,false,false,false,false,
L1986-07-04_fevral,17,L1986-07-04,fevral,false,false,false,,false,false,false,false,
L1986-07-04_poshlyj,18,L1986-07-04,poshlyj,false,false,false,,false,false,false,false,
L1986-07-04_ojdachto,19,L1986-07-04,ojdachto,false,false,false,,false,false,false,false,
L1986-07-04_sredneg1,20,L1986-07-04,sredneg1,false,false,false,,false,false,false,false,
L1986-07-04_nastasja,21,L1986-07-04,nastasja,false,false,false,,false,false,false,false,
L1986-07-04_marija,23,L1986-07-04,marija,false,false,false,,false,false,false,false,
L1986-07-04_davajte,25,L1986-07-04,davajte,false,false,false,,false,false,false,false,
L1986-07-04_bolero1,26,L1986-07-04,bolero1,false,false,false,,false,false,false,false,
L1986-07-04_gorestn2,27,L1986-07-04,gorestn2,true,false,false,,false,false,false,false,
L1986-07-04_pustyjeb,28,L1986-07-04,pustyjeb,true,false,false,,false,false,false,false,
L1986-07-04_vozvrasc,29,L1986-07-04,vozvrasc,false,false,false,,false,false,false,false,
L1986-07-04_vseravno,30,L1986-07-04,vseravno,false,false,false,,false,false,false,false,
L1986-07-04_konivvag,31,L1986-07-04,konivvag,false,false,false,,false,false,false,false,
L1986-07-04_krym,32,L1986-07-04,krym,false,false,false,,false,false,false,false,
L1986-07-04_romans1,33,L1986-07-04,romans1,false,false,false,,false,false,false,false,
L1986-07-04_atlantic,34,L1986-07-04,atlantic,false,false,false,,false,false,false,false,
L1986-07-04_stodruze,35,L1986-07-04,stodruze,false,false,false,,false,false,false,false,
L1986-07-04_navsejz1,36,L1986-07-04,navsejz1,true,false,false,,false,false,false,false,
L1986-07-04_proscha1,37,L1986-07-04,proscha1,false,false,false,,false,false,false,false,
L1986-07-04_trojka,38,L1986-07-04,trojka,false,false,false,,false,false,false,false,
L1982-05-15_jaekzoti,01,L1982-05-15,jaekzoti,false,false,false,,false,false,false,false,
L1982-05-15_kolesa,02,L1982-05-15,kolesa,false,false,false,,false,false,false,false,
L1982-05-15_sleznyj,03,L1982-05-15,sleznyj,false,false,false,,false,false,false,false,
L1982-05-15_chastush,04,L1982-05-15,chastush,false,false,false,,false,false,false,false,
